:START_ID,:END_ID,decision:bool,text:strin[]
10193459,1104,0,Forza juve next year we'll win the champions
9599522,1105,1,Forza juve next year we'll win the champions
9561330,1106,1,Forza juve next year we'll win the champions
9733580,1107,1,Forza juve next year we'll win the champions
9133318,1108,0,Forza juve next year we'll win the champions
10443068,1109,1,Forza juve next year we'll win the champions
9061770,1110,0,Forza juve next year we'll win the champions
9046341,1111,1,Forza juve next year we'll win the champions
9073206,1112,1,Forza juve next year we'll win the champions
9881777,1113,0,Forza juve next year we'll win the champions
9002094,1114,0,Forza juve next year we'll win the champions
9198760,1115,1,Forza juve next year we'll win the champions
8982070,1116,1,Forza juve next year we'll win the champions
9861966,1117,1,Forza juve next year we'll win the champions
9206517,1118,1,Forza juve next year we'll win the champions
9596501,1119,1,Forza juve next year we'll win the champions
9408008,1120,1,Forza juve next year we'll win the champions
9084276,1121,1,Forza juve next year we'll win the champions
9080542,1122,1,Forza juve next year we'll win the champions
10163060,1123,1,Forza juve next year we'll win the champions
9136281,1124,0,Forza juve next year we'll win the champions
10333667,1125,1,Forza juve next year we'll win the champions
9263546,1126,0,Forza juve next year we'll win the champions
9635738,1127,0,Forza juve next year we'll win the champions
9394065,1128,1,Forza juve next year we'll win the champions
10361340,1129,1,Forza juve next year we'll win the champions
9716432,1130,1,Forza juve next year we'll win the champions
9250689,1131,0,Forza juve next year we'll win the champions
9640322,1132,1,Forza juve next year we'll win the champions
9452772,1133,1,Forza juve next year we'll win the champions
10285575,1134,1,Forza juve next year we'll win the champions
9839086,1135,1,Forza juve next year we'll win the champions
9192140,1136,0,Forza juve next year we'll win the champions
9588391,1137,1,Forza juve next year we'll win the champions
9097129,1138,1,Forza juve next year we'll win the champions
9133888,1139,1,Forza juve next year we'll win the champions
8978569,1140,0,Forza juve next year we'll win the champions
9541857,1141,1,Forza juve next year we'll win the champions
9819812,1142,1,Forza juve next year we'll win the champions
9471292,1143,1,Forza juve next year we'll win the champions
9173665,1144,1,Forza juve next year we'll win the champions
10066000,1145,1,Forza juve next year we'll win the champions
9239742,1146,1,Forza juve next year we'll win the champions
9179328,1147,1,Forza juve next year we'll win the champions
9016148,1148,1,Forza juve next year we'll win the champions
9226003,1149,0,Forza juve next year we'll win the champions
9266881,1150,1,Forza juve next year we'll win the champions
9043268,1151,1,Forza juve next year we'll win the champions
9710914,1152,1,Forza juve next year we'll win the champions
9084221,1153,0,Forza juve next year we'll win the champions
9160833,1154,0,Forza juve next year we'll win the champions
9421063,1155,1,Forza juve next year we'll win the champions
9524896,1156,1,Forza juve next year we'll win the champions
9210150,1157,0,Forza juve next year we'll win the champions
9104467,1158,1,Forza juve next year we'll win the champions
9268935,1159,0,Forza juve next year we'll win the champions
10387822,1160,0,Forza juve next year we'll win the champions
10401354,1161,0,Forza juve next year we'll win the champions
9284119,1162,1,Forza juve next year we'll win the champions
9183892,1163,1,Forza juve next year we'll win the champions
9637769,1164,0,Forza juve next year we'll win the champions
10884213,1165,1,Forza juve next year we'll win the champions
9411030,1166,1,Forza juve next year we'll win the champions
9464664,1167,1,Forza juve next year we'll win the champions
10576567,1168,1,Forza juve next year we'll win the champions
9070223,1169,0,Forza juve next year we'll win the champions
9205373,1170,1,Forza juve next year we'll win the champions
8973277,1171,1,Forza juve next year we'll win the champions
9151052,1172,1,Forza juve next year we'll win the champions
9085190,1173,0,Forza juve next year we'll win the champions
10278363,1174,0,Forza juve next year we'll win the champions
9254141,1175,1,Forza juve next year we'll win the champions
10307774,1176,0,Forza juve next year we'll win the champions
9840747,1177,1,Forza juve next year we'll win the champions
8973278,1178,0,Forza juve next year we'll win the champions
10389488,1179,1,Forza juve next year we'll win the champions
8989275,1180,1,Forza juve next year we'll win the champions
9653388,1181,0,Forza juve next year we'll win the champions
9083404,1182,1,Forza juve next year we'll win the champions
10825430,1183,1,Forza juve next year we'll win the champions
9808592,1184,1,Forza juve next year we'll win the champions
9085190,1185,0,Forza juve next year we'll win the champions
9964241,1186,1,Forza juve next year we'll win the champions
9114582,1187,1,Forza juve next year we'll win the champions
10217379,1188,1,Forza juve next year we'll win the champions
9090521,1189,1,Forza juve next year we'll win the champions
9618922,1190,1,Forza juve next year we'll win the champions
10796048,1191,1,Forza juve next year we'll win the champions
10785063,1192,1,Forza juve next year we'll win the champions
10733365,1193,1,Forza juve next year we'll win the champions
9995568,1194,1,Forza juve next year we'll win the champions
9312686,1195,1,Forza juve next year we'll win the champions
10439001,1196,1,Forza juve next year we'll win the champions
9247621,1197,1,Forza juve next year we'll win the champions
9644072,1198,0,Forza juve next year we'll win the champions
9052696,1199,1,Forza juve next year we'll win the champions
9737710,1200,0,Forza juve next year we'll win the champions
9552776,1201,1,Forza juve next year we'll win the champions
9021641,1202,1,Forza juve next year we'll win the champions
9331416,1203,1,Forza juve next year we'll win the champions
9221506,1204,1,Forza juve next year we'll win the champions
10034779,1205,1,Forza juve next year we'll win the champions
9041005,1206,1,Forza juve next year we'll win the champions
9895014,1207,0,Forza juve next year we'll win the champions
9238542,1208,1,Forza juve next year we'll win the champions
9208383,1209,1,Forza juve next year we'll win the champions
9129486,1210,1,Forza juve next year we'll win the champions
10416944,1211,1,Forza juve next year we'll win the champions
9312595,1212,1,Forza juve next year we'll win the champions
9106877,1213,1,Forza juve next year we'll win the champions
9971772,1214,0,Forza juve next year we'll win the champions
9077615,1215,1,Forza juve next year we'll win the champions
9962809,1216,1,Forza juve next year we'll win the champions
9956954,1217,1,Forza juve next year we'll win the champions
9094919,1218,1,Forza juve next year we'll win the champions
8974672,1219,1,Forza juve next year we'll win the champions
9047478,1220,1,Forza juve next year we'll win the champions
9615929,1221,1,Forza juve next year we'll win the champions
9108701,1222,0,Forza juve next year we'll win the champions
10518837,1223,0,Forza juve next year we'll win the champions
8979092,1224,1,Forza juve next year we'll win the champions
10751777,1225,1,Forza juve next year we'll win the champions
9102714,1226,1,Forza juve next year we'll win the champions
9250757,1227,1,Forza juve next year we'll win the champions
9123839,1228,1,Forza juve next year we'll win the champions
9934617,1229,1,Forza juve next year we'll win the champions
9223905,1230,1,Forza juve next year we'll win the champions
9042848,1231,1,Forza juve next year we'll win the champions
8984117,1232,1,Forza juve next year we'll win the champions
9446362,1233,1,Forza juve next year we'll win the champions
9584891,1234,0,Forza juve next year we'll win the champions
10407567,1235,1,Forza juve next year we'll win the champions
9651473,1236,1,Forza juve next year we'll win the champions
9639949,1237,1,Forza juve next year we'll win the champions
9075975,1238,1,Forza juve next year we'll win the champions
9641416,1239,0,Forza juve next year we'll win the champions
9102757,1240,1,Forza juve next year we'll win the champions
9329933,1241,0,Forza juve next year we'll win the champions
9347270,1242,1,Forza juve next year we'll win the champions
9661723,1243,0,Forza juve next year we'll win the champions
9302515,1244,1,Forza juve next year we'll win the champions
9092568,1245,1,Forza juve next year we'll win the champions
10359105,1246,1,Forza juve next year we'll win the champions
9150500,1247,1,Forza juve next year we'll win the champions
9364229,1248,1,Forza juve next year we'll win the champions
9807084,1249,1,Forza juve next year we'll win the champions
10663877,1250,1,Forza juve next year we'll win the champions
9085324,1251,1,Forza juve next year we'll win the champions
9495505,1252,1,Forza juve next year we'll win the champions
9402957,1253,1,Forza juve next year we'll win the champions
9023848,1254,0,Forza juve next year we'll win the champions
9471998,1255,1,Forza juve next year we'll win the champions
9127772,1256,1,Forza juve next year we'll win the champions
9081053,1257,1,Forza juve next year we'll win the champions
9314475,1258,1,Forza juve next year we'll win the champions
9574206,1259,1,Forza juve next year we'll win the champions
9965042,1260,1,Forza juve next year we'll win the champions
9262993,1261,1,Forza juve next year we'll win the champions
9339791,1262,1,Forza juve next year we'll win the champions
10659601,1263,0,Forza juve next year we'll win the champions
10611851,1264,1,Forza juve next year we'll win the champions
9126833,1265,1,Forza juve next year we'll win the champions
10880876,1266,1,Forza juve next year we'll win the champions
9919684,1267,1,Forza juve next year we'll win the champions
9492556,1268,1,Forza juve next year we'll win the champions
9573872,1269,1,Forza juve next year we'll win the champions
10332724,1270,1,Forza juve next year we'll win the champions
9122108,1271,0,Forza juve next year we'll win the champions
9871641,1272,1,Forza juve next year we'll win the champions
9043268,1273,1,Forza juve next year we'll win the champions
10334608,1274,0,Forza juve next year we'll win the champions
9156996,1275,1,Forza juve next year we'll win the champions
9340438,1276,1,Forza juve next year we'll win the champions
9931339,1277,1,Forza juve next year we'll win the champions
9307039,1278,1,Forza juve next year we'll win the champions
10355143,1279,1,Forza juve next year we'll win the champions
10759412,1280,1,Forza juve next year we'll win the champions
9185014,1281,1,Forza juve next year we'll win the champions
9577626,1282,1,Forza juve next year we'll win the champions
9089609,1283,1,Forza juve next year we'll win the champions
9562154,1284,1,Forza juve next year we'll win the champions
9775747,1285,0,Forza juve next year we'll win the champions
10629529,1286,1,Forza juve next year we'll win the champions
9206175,1287,0,Forza juve next year we'll win the champions
9294874,1288,0,Forza juve next year we'll win the champions
9142492,1289,1,Forza juve next year we'll win the champions
9193956,1290,1,Forza juve next year we'll win the champions
9144133,1291,1,Forza juve next year we'll win the champions
10502684,1292,1,Forza juve next year we'll win the champions
9890044,1293,1,Forza juve next year we'll win the champions
9964110,1294,0,Forza juve next year we'll win the champions
10277421,1295,1,Forza juve next year we'll win the champions
9410419,1296,1,Forza juve next year we'll win the champions
8991221,1297,0,Forza juve next year we'll win the champions
10937250,1298,1,Forza juve next year we'll win the champions
9021402,1299,1,Forza juve next year we'll win the champions
10655000,1300,0,Forza juve next year we'll win the champions
8974710,1301,1,Forza juve next year we'll win the champions
9520058,1302,1,Forza juve next year we'll win the champions
9970923,1303,1,Forza juve next year we'll win the champions
10909998,1304,1,Forza juve next year we'll win the champions
9216473,1305,1,Forza juve next year we'll win the champions
9908812,1306,0,Forza juve next year we'll win the champions
10347546,1307,1,Forza juve next year we'll win the champions
10218921,1308,1,Forza juve next year we'll win the champions
10197866,1309,0,Forza juve next year we'll win the champions
9091856,1310,1,Forza juve next year we'll win the champions
9925301,1311,1,Forza juve next year we'll win the champions
9314093,1312,1,Forza juve next year we'll win the champions
9365792,1313,1,Forza juve next year we'll win the champions
8990229,1314,0,Forza juve next year we'll win the champions
8971601,1315,0,Forza juve next year we'll win the champions
9042283,1316,1,Forza juve next year we'll win the champions
9429645,1317,0,Forza juve next year we'll win the champions
9405133,1318,1,Forza juve next year we'll win the champions
9073909,1319,1,Forza juve next year we'll win the champions
9905659,1320,1,Forza juve next year we'll win the champions
10361447,1321,1,Forza juve next year we'll win the champions
9055560,1322,1,Forza juve next year we'll win the champions
9111944,1323,1,Forza juve next year we'll win the champions
9453692,1324,1,Forza juve next year we'll win the champions
10354046,1325,1,Forza juve next year we'll win the champions
8982505,1326,0,Forza juve next year we'll win the champions
9045058,1327,1,Forza juve next year we'll win the champions
9781482,1328,1,Forza juve next year we'll win the champions
9080780,1329,0,Forza juve next year we'll win the champions
9724796,1330,1,Forza juve next year we'll win the champions
10447607,1331,1,Forza juve next year we'll win the champions
8982918,1332,1,Forza juve next year we'll win the champions
10628119,1333,0,Forza juve next year we'll win the champions
10655993,1334,0,Forza juve next year we'll win the champions
9164901,1335,0,Forza juve next year we'll win the champions
8972737,1336,0,Forza juve next year we'll win the champions
9124647,1337,1,Forza juve next year we'll win the champions
10056677,1338,0,Forza juve next year we'll win the champions
9269384,1339,1,Forza juve next year we'll win the champions
10320156,1340,1,Forza juve next year we'll win the champions
9111090,1341,1,Forza juve next year we'll win the champions
9564780,1342,1,Forza juve next year we'll win the champions
9043028,1343,0,Forza juve next year we'll win the champions
10647850,1344,0,Forza juve next year we'll win the champions
10664729,1345,1,Forza juve next year we'll win the champions
8967018,1346,0,Forza juve next year we'll win the champions
9274268,1347,1,Forza juve next year we'll win the champions
10145900,1348,1,Forza juve next year we'll win the champions
9513883,1349,0,Forza juve next year we'll win the champions
9433494,1350,1,Forza juve next year we'll win the champions
9043009,1351,0,Forza juve next year we'll win the champions
9588988,1352,1,Forza juve next year we'll win the champions
9488513,1353,1,Forza juve next year we'll win the champions
9149220,1354,0,Forza juve next year we'll win the champions
9186304,1355,0,Forza juve next year we'll win the champions
9152425,1356,0,Forza juve next year we'll win the champions
9002422,1357,1,Forza juve next year we'll win the champions
9175540,1358,1,Forza juve next year we'll win the champions
9445588,1359,1,Forza juve next year we'll win the champions
9990184,1360,0,Forza juve next year we'll win the champions
9013796,1361,0,Forza juve next year we'll win the champions
9309341,1362,1,Forza juve next year we'll win the champions
9329673,1363,1,Forza juve next year we'll win the champions
9448580,1364,1,Forza juve next year we'll win the champions
10731328,1365,1,Forza juve next year we'll win the champions
10436522,1366,1,Forza juve next year we'll win the champions
9255922,1367,0,Forza juve next year we'll win the champions
10324769,1368,1,Forza juve next year we'll win the champions
9779738,1369,1,Forza juve next year we'll win the champions
9925688,1370,1,Forza juve next year we'll win the champions
8972939,1371,1,Forza juve next year we'll win the champions
9175858,1372,0,Forza juve next year we'll win the champions
8970443,1373,1,Forza juve next year we'll win the champions
9145673,1374,0,Forza juve next year we'll win the champions
10260881,1375,1,Forza juve next year we'll win the champions
9158286,1376,1,Forza juve next year we'll win the champions
10632903,1377,1,Forza juve next year we'll win the champions
8976372,1378,1,Forza juve next year we'll win the champions
9243846,1379,1,Forza juve next year we'll win the champions
9695249,1380,0,Forza juve next year we'll win the champions
9532482,1381,1,Forza juve next year we'll win the champions
10646555,1382,1,Forza juve next year we'll win the champions
10681523,1383,1,Forza juve next year we'll win the champions
9434420,1384,0,Forza juve next year we'll win the champions
9317954,1385,1,Forza juve next year we'll win the champions
9216131,1386,0,Forza juve next year we'll win the champions
10351604,1387,0,Forza juve next year we'll win the champions
9030116,1388,0,Forza juve next year we'll win the champions
10152379,1389,1,Forza juve next year we'll win the champions
10078206,1390,1,Forza juve next year we'll win the champions
9947423,1391,1,Forza juve next year we'll win the champions
9079796,1392,1,Forza juve next year we'll win the champions
10315263,1393,0,Forza juve next year we'll win the champions
9672612,1394,1,Forza juve next year we'll win the champions
10690834,1395,1,Forza juve next year we'll win the champions
9543725,1396,1,Forza juve next year we'll win the champions
9395601,1397,0,Forza juve next year we'll win the champions
9069483,1398,1,Forza juve next year we'll win the champions
9579355,1399,1,Forza juve next year we'll win the champions
9935506,1400,0,Forza juve next year we'll win the champions
9111323,1401,1,Forza juve next year we'll win the champions
9495928,1402,1,Forza juve next year we'll win the champions
9467303,1403,1,Forza juve next year we'll win the champions
9070651,1404,1,Forza juve next year we'll win the champions
9080062,1405,1,Forza juve next year we'll win the champions
8988745,1406,1,Forza juve next year we'll win the champions
9068687,1407,1,Forza juve next year we'll win the champions
9426333,1408,1,Forza juve next year we'll win the champions
10159416,1409,1,Forza juve next year we'll win the champions
9210460,1410,1,Forza juve next year we'll win the champions
9041677,1411,1,Forza juve next year we'll win the champions
9025641,1412,0,Forza juve next year we'll win the champions
10301379,1413,1,Forza juve next year we'll win the champions
10315366,1414,1,Forza juve next year we'll win the champions
9167671,1415,0,Forza juve next year we'll win the champions
9121642,1416,0,Forza juve next year we'll win the champions
9498870,1417,1,Forza juve next year we'll win the champions
9044791,1418,1,Forza juve next year we'll win the champions
8976713,1419,0,Forza juve next year we'll win the champions
9074713,1420,1,Forza juve next year we'll win the champions
9656914,1421,1,Forza juve next year we'll win the champions
9051475,1422,1,Forza juve next year we'll win the champions
9263218,1423,1,Forza juve next year we'll win the champions
9448092,1424,0,Forza juve next year we'll win the champions
10249030,1425,1,Forza juve next year we'll win the champions
9062877,1426,1,Forza juve next year we'll win the champions
9433404,1427,1,Forza juve next year we'll win the champions
9160222,1428,1,Forza juve next year we'll win the champions
9012877,1429,1,Forza juve next year we'll win the champions
10080040,1430,1,Forza juve next year we'll win the champions
9059812,1431,0,Forza juve next year we'll win the champions
10332334,1432,1,Forza juve next year we'll win the champions
9082178,1433,0,Forza juve next year we'll win the champions
9638260,1434,1,Forza juve next year we'll win the champions
9775183,1435,1,Forza juve next year we'll win the champions
9658096,1436,1,Forza juve next year we'll win the champions
9808592,1437,1,Forza juve next year we'll win the champions
9289280,1438,0,Forza juve next year we'll win the champions
8967145,1439,1,Forza juve next year we'll win the champions
9005338,1440,1,Forza juve next year we'll win the champions
9128318,1441,1,Forza juve next year we'll win the champions
8978896,1442,1,Forza juve next year we'll win the champions
9393946,1443,1,Forza juve next year we'll win the champions
9090498,1444,1,Forza juve next year we'll win the champions
10525746,1445,1,Forza juve next year we'll win the champions
9475000,1446,1,Forza juve next year we'll win the champions
9106420,1447,0,Forza juve next year we'll win the champions
9452448,1448,0,Forza juve next year we'll win the champions
9631409,1449,1,Forza juve next year we'll win the champions
9055376,1450,1,Forza juve next year we'll win the champions
9653629,1451,1,Forza juve next year we'll win the champions
10702726,1452,1,Forza juve next year we'll win the champions
9510916,1453,0,Forza juve next year we'll win the champions
9338960,1454,1,Forza juve next year we'll win the champions
9248753,1455,1,Forza juve next year we'll win the champions
10037579,1456,1,Forza juve next year we'll win the champions
10189664,1457,0,Forza juve next year we'll win the champions
8995269,1458,1,Forza juve next year we'll win the champions
10168289,1459,1,Forza juve next year we'll win the champions
9112679,1460,1,Forza juve next year we'll win the champions
9149443,1461,1,Forza juve next year we'll win the champions
9016032,1462,1,Forza juve next year we'll win the champions
9497741,1463,1,Forza juve next year we'll win the champions
9525110,1464,1,Forza juve next year we'll win the champions
9450901,1465,1,Forza juve next year we'll win the champions
9957599,1466,1,Forza juve next year we'll win the champions
9764846,1467,1,Forza juve next year we'll win the champions
9023302,1468,1,Forza juve next year we'll win the champions
9065753,1469,1,Forza juve next year we'll win the champions
9683493,1470,1,Forza juve next year we'll win the champions
9739396,1471,1,Forza juve next year we'll win the champions
9343960,1472,0,Forza juve next year we'll win the champions
9262681,1473,0,Forza juve next year we'll win the champions
9125168,1474,1,Forza juve next year we'll win the champions
9620483,1475,0,Forza juve next year we'll win the champions
9662822,1476,1,Forza juve next year we'll win the champions
9424393,1477,1,Forza juve next year we'll win the champions
8968745,1478,1,Forza juve next year we'll win the champions
10657846,1479,1,Forza juve next year we'll win the champions
9256240,1480,1,Forza juve next year we'll win the champions
9321672,1481,1,Forza juve next year we'll win the champions
8968490,1482,0,Forza juve next year we'll win the champions
10501767,1483,1,Forza juve next year we'll win the champions
10250953,1484,1,Forza juve next year we'll win the champions
9063196,1485,1,Forza juve next year we'll win the champions
9289389,1486,1,Forza juve next year we'll win the champions
9265636,1487,0,Forza juve next year we'll win the champions
10605108,1488,0,Forza juve next year we'll win the champions
10628119,1489,1,Forza juve next year we'll win the champions
9862159,1490,0,Forza juve next year we'll win the champions
9135893,1491,1,Forza juve next year we'll win the champions
10344316,1492,1,Forza juve next year we'll win the champions
9681076,1493,0,Forza juve next year we'll win the champions
9089302,1494,0,Forza juve next year we'll win the champions
9019722,1495,1,Forza juve next year we'll win the champions
10664681,1496,1,Forza juve next year we'll win the champions
9275051,1497,1,Forza juve next year we'll win the champions
9046206,1498,1,Forza juve next year we'll win the champions
9101389,1499,0,Forza juve next year we'll win the champions
10005685,1500,1,Forza juve next year we'll win the champions
9225639,1501,1,Forza juve next year we'll win the champions
9895218,1502,1,Forza juve next year we'll win the champions
9968585,1503,1,Forza juve next year we'll win the champions
9096343,1504,1,Forza juve next year we'll win the champions
10326695,1505,1,Forza juve next year we'll win the champions
9152946,1506,1,Forza juve next year we'll win the champions
9040700,1507,1,Forza juve next year we'll win the champions
9002062,1508,1,Forza juve next year we'll win the champions
9308577,1509,1,Forza juve next year we'll win the champions
9416318,1510,1,Forza juve next year we'll win the champions
9080542,1511,0,Forza juve next year we'll win the champions
9258571,1512,1,Forza juve next year we'll win the champions
9238542,1513,0,Forza juve next year we'll win the champions
9134542,1514,0,Forza juve next year we'll win the champions
8973873,1515,0,Forza juve next year we'll win the champions
8968661,1516,1,Forza juve next year we'll win the champions
9071649,1517,1,Forza juve next year we'll win the champions
8969910,1518,1,Forza juve next year we'll win the champions
9298823,1519,1,Forza juve next year we'll win the champions
8966992,1520,1,Forza juve next year we'll win the champions
10359994,1521,0,Forza juve next year we'll win the champions
9474269,1522,1,Forza juve next year we'll win the champions
9952238,1523,1,Forza juve next year we'll win the champions
9162506,1524,1,Forza juve next year we'll win the champions
9520302,1525,0,Forza juve next year we'll win the champions
10315366,1526,1,Forza juve next year we'll win the champions
9775989,1527,1,Forza juve next year we'll win the champions
9041876,1528,1,Forza juve next year we'll win the champions
10622548,1529,1,Forza juve next year we'll win the champions
9447386,1530,1,Forza juve next year we'll win the champions
8982786,1531,1,Forza juve next year we'll win the champions
9229138,1532,0,Forza juve next year we'll win the champions
9931338,1533,0,Forza juve next year we'll win the champions
9563976,1534,0,Forza juve next year we'll win the champions
9188715,1535,1,Forza juve next year we'll win the champions
9541025,1536,1,Forza juve next year we'll win the champions
9175924,1537,1,Forza juve next year we'll win the champions
9612634,1538,0,Forza juve next year we'll win the champions
9081507,1539,1,Forza juve next year we'll win the champions
10045643,1540,1,Forza juve next year we'll win the champions
8974108,1541,1,Forza juve next year we'll win the champions
9710150,1542,1,Forza juve next year we'll win the champions
9964353,1543,1,Forza juve next year we'll win the champions
9371091,1544,1,Forza juve next year we'll win the champions
9266609,1545,1,Forza juve next year we'll win the champions
9170460,1546,1,Forza juve next year we'll win the champions
9521538,1547,1,Forza juve next year we'll win the champions
8977869,1548,1,Forza juve next year we'll win the champions
9077107,1549,1,Forza juve next year we'll win the champions
8980506,1550,1,Forza juve next year we'll win the champions
10409402,1551,1,Forza juve next year we'll win the champions
9130993,1552,0,Forza juve next year we'll win the champions
9080763,1553,1,Forza juve next year we'll win the champions
10139154,1554,0,Forza juve next year we'll win the champions
10033427,1555,0,Forza juve next year we'll win the champions
9077956,1556,1,Forza juve next year we'll win the champions
9044432,1557,0,Forza juve next year we'll win the champions
8974911,1558,1,Forza juve next year we'll win the champions
9789126,1559,1,Forza juve next year we'll win the champions
9086407,1560,1,Forza juve next year we'll win the champions
9303374,1561,1,Forza juve next year we'll win the champions
9811787,1562,1,Forza juve next year we'll win the champions
10806237,1563,1,Forza juve next year we'll win the champions
10645020,1564,0,Forza juve next year we'll win the champions
9232579,1565,0,Forza juve next year we'll win the champions
10792349,1566,1,Forza juve next year we'll win the champions
9420915,1567,1,Forza juve next year we'll win the champions
9935506,1568,1,Forza juve next year we'll win the champions
10355403,1569,1,Forza juve next year we'll win the champions
9141822,1570,1,Forza juve next year we'll win the champions
9775168,1571,1,Forza juve next year we'll win the champions
9957756,1572,0,Forza juve next year we'll win the champions
9866681,1573,0,Forza juve next year we'll win the champions
10811138,1574,1,Forza juve next year we'll win the champions
9926686,1575,0,Forza juve next year we'll win the champions
9233093,1576,0,Forza juve next year we'll win the champions
9630799,1577,0,Forza juve next year we'll win the champions
9057510,1578,1,Forza juve next year we'll win the champions
9634509,1579,0,Forza juve next year we'll win the champions
10532340,1580,0,Forza juve next year we'll win the champions
9082624,1581,0,Forza juve next year we'll win the champions
10733419,1582,1,Forza juve next year we'll win the champions
10031013,1583,1,Forza juve next year we'll win the champions
9984862,1584,0,Forza juve next year we'll win the champions
9107159,1585,0,Forza juve next year we'll win the champions
9140994,1586,1,Forza juve next year we'll win the champions
9229579,1587,1,Forza juve next year we'll win the champions
9130010,1588,1,Forza juve next year we'll win the champions
10119237,1589,1,Forza juve next year we'll win the champions
9176274,1590,0,Forza juve next year we'll win the champions
10539815,1591,1,Forza juve next year we'll win the champions
10167467,1592,1,Forza juve next year we'll win the champions
10368557,1593,1,Forza juve next year we'll win the champions
10458901,1594,1,Forza juve next year we'll win the champions
9193495,1595,0,Forza juve next year we'll win the champions
8989605,1596,0,Forza juve next year we'll win the champions
10065382,1597,0,Forza juve next year we'll win the champions
8975461,1598,1,Forza juve next year we'll win the champions
9156749,1599,1,Forza juve next year we'll win the champions
9159397,1600,1,Forza juve next year we'll win the champions
10783074,1601,1,Forza juve next year we'll win the champions
9681603,1602,1,Forza juve next year we'll win the champions
9099047,1603,0,Forza juve next year we'll win the champions
9204617,1604,1,Forza juve next year we'll win the champions
8967322,1605,1,Forza juve next year we'll win the champions
10604886,1606,1,Forza juve next year we'll win the champions
10695016,1607,1,Forza juve next year we'll win the champions
9561262,1608,1,Forza juve next year we'll win the champions
9048363,1609,1,Forza juve next year we'll win the champions
9019665,1610,1,Forza juve next year we'll win the champions
9989156,1611,1,Forza juve next year we'll win the champions
9521538,1612,1,Forza juve next year we'll win the champions
9161273,1613,1,Forza juve next year we'll win the champions
9121740,1614,0,Forza juve next year we'll win the champions
9645701,1615,0,Forza juve next year we'll win the champions
9263076,1616,0,Forza juve next year we'll win the champions
9098272,1617,1,Forza juve next year we'll win the champions
8979974,1618,1,Forza juve next year we'll win the champions
10888354,1619,1,Forza juve next year we'll win the champions
8990986,1620,0,Forza juve next year we'll win the champions
8997223,1621,1,Forza juve next year we'll win the champions
8973675,1622,1,Forza juve next year we'll win the champions
9814386,1623,1,Forza juve next year we'll win the champions
9056512,1624,1,Forza juve next year we'll win the champions
9621603,1625,1,Forza juve next year we'll win the champions
9239672,1626,1,Forza juve next year we'll win the champions
10096875,1627,1,Forza juve next year we'll win the champions
9534539,1628,1,Forza juve next year we'll win the champions
9140379,1629,1,Forza juve next year we'll win the champions
10321063,1630,1,Forza juve next year we'll win the champions
9860133,1631,1,Forza juve next year we'll win the champions
9067248,1632,1,Forza juve next year we'll win the champions
9017280,1633,0,Forza juve next year we'll win the champions
10290397,1634,1,Forza juve next year we'll win the champions
9661723,1635,0,Forza juve next year we'll win the champions
9882348,1636,1,Forza juve next year we'll win the champions
10387828,1637,1,Forza juve next year we'll win the champions
9078076,1638,0,Forza juve next year we'll win the champions
9193395,1639,1,Forza juve next year we'll win the champions
9914091,1640,1,Forza juve next year we'll win the champions
8973931,1641,0,Forza juve next year we'll win the champions
9004336,1642,1,Forza juve next year we'll win the champions
10895884,1643,0,Forza juve next year we'll win the champions
9078714,1644,1,Forza juve next year we'll win the champions
10624160,1645,1,Forza juve next year we'll win the champions
8976919,1646,1,Forza juve next year we'll win the champions
9743234,1647,0,Forza juve next year we'll win the champions
9070703,1648,1,Forza juve next year we'll win the champions
9416531,1649,1,Forza juve next year we'll win the champions
10765615,1650,0,Forza juve next year we'll win the champions
10607820,1651,1,Forza juve next year we'll win the champions
9116284,1652,1,Forza juve next year we'll win the champions
9634230,1653,1,Forza juve next year we'll win the champions
9114360,1654,1,Forza juve next year we'll win the champions
9689574,1655,1,Forza juve next year we'll win the champions
9098285,1656,0,Forza juve next year we'll win the champions
9665500,1657,1,Forza juve next year we'll win the champions
10929756,1658,1,Forza juve next year we'll win the champions
10111246,1659,0,Forza juve next year we'll win the champions
9142776,1660,0,Forza juve next year we'll win the champions
9256240,1661,1,Forza juve next year we'll win the champions
10134537,1662,1,Forza juve next year we'll win the champions
10163060,1663,1,Forza juve next year we'll win the champions
9099136,1664,1,Forza juve next year we'll win the champions
10615123,1665,1,Forza juve next year we'll win the champions
9138649,1666,1,Forza juve next year we'll win the champions
9262435,1667,1,Forza juve next year we'll win the champions
10559980,1668,1,Forza juve next year we'll win the champions
10750061,1669,1,Forza juve next year we'll win the champions
9423139,1670,1,Forza juve next year we'll win the champions
9106414,1671,1,Forza juve next year we'll win the champions
10692679,1672,1,Forza juve next year we'll win the champions
9207190,1673,1,Forza juve next year we'll win the champions
9077013,1674,0,Forza juve next year we'll win the champions
9089060,1675,1,Forza juve next year we'll win the champions
9584891,1676,1,Forza juve next year we'll win the champions
10231091,1677,1,Forza juve next year we'll win the champions
10703629,1678,0,Forza juve next year we'll win the champions
9065081,1679,1,Forza juve next year we'll win the champions
9692396,1680,1,Forza juve next year we'll win the champions
9450726,1681,1,Forza juve next year we'll win the champions
10137501,1682,0,Forza juve next year we'll win the champions
9741642,1683,1,Forza juve next year we'll win the champions
9221916,1684,1,Forza juve next year we'll win the champions
9980814,1685,0,Forza juve next year we'll win the champions
